"Game_id","Year","Game_Type","Week","Date_Time","Favorite","Fav_id","Fav_abv","Underdog","Dog_id","Dog_abv","Line","Total","Fav_Home","Dog_Home","DATE","TIME","DATETIME","Season_id","W_id","L_id","PtsW","PtsL"
"20121007_7_19",2012,"reg","5","10/7 1:00 ET","Cincinnati",7,"CIN","Miami",19,"MIA",-3,45,"Y","N",2012-10-07,"1:00 PM",2012-10-07 13:00:00,"2012","19","7",17,13
"20121007_8_23",2012,"reg","5","10/7 1:00 ET","NY Giants",23,"NYG","Cleveland",8,"CLE",-8,43.5,"Y","N",2012-10-07,"1:00 PM",2012-10-07 13:00:00,"2012","23","8",41,27
"20121008_13_24",2012,"reg","5","10/8 8:35 ET","Houston",13,"HOU","NY Jets",24,"NYJ",-9.5,40.5,"N","Y",2012-10-08,"8:35 PM",2012-10-08 20:35:00,"2012","13","24",23,17
"20121011_27_31",2012,"reg","6","10/11 8:25 ET","Pittsburgh",27,"PIT","Tennessee",31,"TEN",-6,43,"N","Y",2012-10-11,"8:25 PM",2012-10-11 20:25:00,"2012","31","27",26,23
"20121014_1_4",2012,"reg","6","10/14 4:05 ET","Arizona",1,"ARI","Buffalo",4,"BUF",-5,44.5,"Y","N",2012-10-14,"4:05 PM",2012-10-14 16:05:00,"2012","4","1",19,16
"20121014_11_26",2012,"reg","6","10/14 1:00 ET","Philadelphia",26,"PHI","Detroit",11,"DET",-3.5,47.5,"Y","N",2012-10-14,"1:00 PM",2012-10-14 13:00:00,"2012","11","26",26,23
"20121014_12_13",2012,"reg","6","10/14 8:30 ET","Houston",13,"HOU","Green Bay",12,"GB",-4,47,"Y","N",2012-10-14,"8:30 PM",2012-10-14 20:30:00,"2012","12","13",42,24
"20121014_14_24",2012,"reg","6","10/14 1:00 ET","NY Jets",24,"NYJ","Indianapolis",14,"IND",-3.5,44,"Y","N",2012-10-14,"1:00 PM",2012-10-14 13:00:00,"2012","24","14",35,9
"20121014_16_30",2012,"reg","6","10/14 1:00 ET","Tampa Bay",30,"TB","Kansas City",16,"KC",-5,39.5,"Y","N",2012-10-14,"1:00 PM",2012-10-14 13:00:00,"2012","30","16",38,10
"20121014_18_19",2012,"reg","6","10/14 1:00 ET","Miami",19,"MIA","St. Louis",18,"LAR",-5.5,38.5,"Y","N",2012-10-14,"1:00 PM",2012-10-14 13:00:00,"2012","19","18",17,14
"20121014_2_25",2012,"reg","6","10/14 1:00 ET","Atlanta",2,"ATL","Oakland",25,"OAK",-10,49,"Y","N",2012-10-14,"1:00 PM",2012-10-14 13:00:00,"2012","2","25",23,20
"20121014_20_32",2012,"reg","6","10/14 4:25 ET","Minnesota",20,"MIN","Washington",32,"WAS",-2,44,"N","Y",2012-10-14,"4:25 PM",2012-10-14 16:25:00,"2012","32","20",38,26
"20121014_21_29",2012,"reg","6","10/14 4:05 ET","New England",21,"NE","Seattle",29,"SEA",-4,42.5,"N","Y",2012-10-14,"4:05 PM",2012-10-14 16:05:00,"2012","29","21",24,23
"20121014_23_28",2012,"reg","6","10/14 4:25 ET","San Francisco",28,"SF","NY Giants",23,"NYG",-7,47,"Y","N",2012-10-14,"4:25 PM",2012-10-14 16:25:00,"2012","23","28",26,3
"20121014_3_9",2012,"reg","6","10/14 1:00 ET","Baltimore",3,"BAL","Dallas",9,"DAL",-3,45.5,"Y","N",2012-10-14,"1:00 PM",2012-10-14 13:00:00,"2012","3","9",31,29
"20121014_7_8",2012,"reg","6","10/14 1:00 ET","Cincinnati",7,"CIN","Cleveland",8,"CLE",-1.5,42,"N","Y",2012-10-14,"1:00 PM",2012-10-14 13:00:00,"2012","8","7",34,24
"20121015_10_17",2012,"reg","6","10/15 8:40 ET","San Diego",17,"LAC","Denver",10,"DEN",0,48,"Y","N",2012-10-15,"8:40 PM",2012-10-15 20:40:00,"2012","10","17",35,24
"20121018_28_29",2012,"reg","7","10/18 8:25 ET","San Francisco",28,"SF","Seattle",29,"SEA",-8,37.5,"Y","N",2012-10-18,"8:25 PM",2012-10-18 20:25:00,"2012","28","29",13,6
"20121021_1_20",2012,"reg","7","10/21 1:00 ET","Minnesota",20,"MIN","Arizona",1,"ARI",-7,39,"Y","N",2012-10-21,"1:00 PM",2012-10-21 13:00:00,"2012","20","1",21,14
"20121021_12_18",2012,"reg","7","10/21 1:00 ET","Green Bay",12,"GB","St. Louis",18,"LAR",-5,45.5,"N","Y",2012-10-21,"1:00 PM",2012-10-21 13:00:00,"2012","12","18",30,20
"20121021_15_25",2012,"reg","7","10/21 4:25 ET","Oakland",25,"OAK","Jacksonville",15,"JAX",-6,44.5,"Y","N",2012-10-21,"4:25 PM",2012-10-21 16:25:00,"2012","25","15",26,23
"20121021_21_24",2012,"reg","7","10/21 4:25 ET","New England",21,"NE","NY Jets",24,"NYJ",-11,47.5,"Y","N",2012-10-21,"4:25 PM",2012-10-21 16:25:00,"2012","21","24",29,26
"20121021_22_30",2012,"reg","7","10/21 1:00 ET","New Orleans",22,"NO","Tampa Bay",30,"TB",-1.5,49.5,"N","Y",2012-10-21,"1:00 PM",2012-10-21 13:00:00,"2012","22","30",35,28
"20121021_23_32",2012,"reg","7","10/21 1:00 ET","NY Giants",23,"NYG","Washington",32,"WAS",-6,51.5,"Y","N",2012-10-21,"1:00 PM",2012-10-21 13:00:00,"2012","23","32",27,23
"20121021_3_13",2012,"reg","7","10/21 1:00 ET","Houston",13,"HOU","Baltimore",3,"BAL",-6.5,47.5,"Y","N",2012-10-21,"1:00 PM",2012-10-21 13:00:00,"2012","13","3",43,13
"20121021_4_31",2012,"reg","7","10/21 1:00 ET","Buffalo",4,"BUF","Tennessee",31,"TEN",-4.5,46.5,"Y","N",2012-10-21,"1:00 PM",2012-10-21 13:00:00,"2012","31","4",35,34
"20121021_5_9",2012,"reg","7","10/21 1:00 ET","Dallas",9,"DAL","Carolina",5,"CAR",-2.5,45,"N","Y",2012-10-21,"1:00 PM",2012-10-21 13:00:00,"2012","9","5",19,14
"20121021_7_27",2012,"reg","7","10/21 8:30 ET","Pittsburgh",27,"PIT","Cincinnati",7,"CIN",-1.5,47,"N","Y",2012-10-21,"8:30 PM",2012-10-21 20:30:00,"2012","27","7",24,17
"20121021_8_14",2012,"reg","7","10/21 1:00 ET","Indianapolis",14,"IND","Cleveland",8,"CLE",-1,46.5,"Y","N",2012-10-21,"1:00 PM",2012-10-21 13:00:00,"2012","14","8",17,13
"20121022_6_11",2012,"reg","7","10/22 8:40 ET","Chicago",6,"CHI","Detroit",11,"DET",-6.5,45.5,"Y","N",2012-10-22,"8:40 PM",2012-10-22 20:40:00,"2012","6","11",13,7
"20121025_20_30",2012,"reg","8","10/25 8:25 ET","Minnesota",20,"MIN","Tampa Bay",30,"TB",-5.5,43,"Y","N",2012-10-25,"8:25 PM",2012-10-25 20:25:00,"2012","30","20",36,17
"20121028_10_22",2012,"reg","8","10/28 8:30 ET","Denver",10,"DEN","New Orleans",22,"NO",-6,55.5,"Y","N",2012-10-28,"8:30 PM",2012-10-28 20:30:00,"2012","10","22",34,14
"20121028_11_29",2012,"reg","8","10/28 1:00 ET","Detroit",11,"DET","Seattle",29,"SEA",-2.5,43,"Y","N",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","11","29",28,24
"20121028_12_15",2012,"reg","8","10/28 1:00 ET","Green Bay",12,"GB","Jacksonville",15,"JAX",-15.5,45.5,"Y","N",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","12","15",24,15
"20121028_14_31",2012,"reg","8","10/28 1:00 ET","Tennessee",31,"TEN","Indianapolis",14,"IND",-3.5,46.5,"Y","N",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","14","31",19,13
"20121028_16_25",2012,"reg","8","10/28 4:05 ET","Kansas City",16,"KC","Oakland",25,"OAK",-1,41.5,"Y","N",2012-10-28,"4:05 PM",2012-10-28 16:05:00,"2012","25","16",26,16
"20121028_18_21",2012,"reg","8","10/28 1:00 ET","New England",21,"NE","St. Louis",18,"LAR",-7,46,"N","Y",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","21","18",45,7
"20121028_19_24",2012,"reg","8","10/28 1:00 ET","NY Jets",24,"NYJ","Miami",19,"MIA",-1,38.5,"Y","N",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","19","24",30,9
"20121028_2_26",2012,"reg","8","10/28 1:00 ET","Philadelphia",26,"PHI","Atlanta",2,"ATL",-3,43,"Y","N",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","2","26",30,17
"20121028_27_32",2012,"reg","8","10/28 1:00 ET","Pittsburgh",27,"PIT","Washington",32,"WAS",-4.5,44.5,"Y","N",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","27","32",27,12
"20121028_5_6",2012,"reg","8","10/28 1:00 ET","Chicago",6,"CHI","Carolina",5,"CAR",-7,41.5,"Y","N",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","6","5",23,22
"20121028_8_17",2012,"reg","8","10/28 1:00 ET","San Diego",17,"LAC","Cleveland",8,"CLE",-3,41,"N","Y",2012-10-28,"1:00 PM",2012-10-28 13:00:00,"2012","8","17",7,6
"20121028_9_23",2012,"reg","8","10/28 4:25 ET","NY Giants",23,"NYG","Dallas",9,"DAL",-3,48,"N","Y",2012-10-28,"4:25 PM",2012-10-28 16:25:00,"2012","23","9",29,24
"20121029_1_28",2012,"reg","8","10/29 8:40 ET","San Francisco",28,"SF","Arizona",1,"ARI",-7,38,"N","Y",2012-10-29,"8:40 PM",2012-10-29 20:40:00,"2012","28","1",24,3
"20121101_16_17",2012,"reg","9","11/1 8:25 ET","San Diego",17,"LAC","Kansas City",16,"KC",-7,41,"Y","N",2012-11-01,"8:25 PM",2012-11-01 20:25:00,"2012","17","16",31,13
"20121104_1_12",2012,"reg","9","11/4 1:00 ET","Green Bay",12,"GB","Arizona",1,"ARI",-10.5,43,"Y","N",2012-11-04,"1:00 PM",2012-11-04 13:00:00,"2012","12","1",31,17
"20121104_11_15",2012,"reg","9","11/4 1:00 ET","Detroit",11,"DET","Jacksonville",15,"JAX",-6,44,"N","Y",2012-11-04,"1:00 PM",2012-11-04 13:00:00,"2012","11","15",31,14
"20121104_14_19",2012,"reg","9","11/4 1:00 ET","Miami",19,"MIA","Indianapolis",14,"IND",-2,43.5,"N","Y",2012-11-04,"1:00 PM",2012-11-04 13:00:00,"2012","14","19",23,20
"20121104_2_9",2012,"reg","9","11/4 8:30 ET","Atlanta",2,"ATL","Dallas",9,"DAL",-4,47.5,"Y","N",2012-11-04,"8:30 PM",2012-11-04 20:30:00,"2012","2","9",19,13
"20121104_20_29",2012,"reg","9","11/4 4:05 ET","Seattle",29,"SEA","Minnesota",20,"MIN",-4.5,38.5,"Y","N",2012-11-04,"4:05 PM",2012-11-04 16:05:00,"2012","29","20",30,20
"20121104_23_27",2012,"reg","9","11/4 4:25 ET","NY Giants",23,"NYG","Pittsburgh",27,"PIT",-3.5,48,"Y","N",2012-11-04,"4:25 PM",2012-11-04 16:25:00,"2012","27","23",24,20
"20121104_25_30",2012,"reg","9","11/4 4:05 ET","Oakland",25,"OAK","Tampa Bay",30,"TB",-1.5,47,"Y","N",2012-11-04,"4:05 PM",2012-11-04 16:05:00,"2012","30","25",42,32
"20121104_3_8",2012,"reg","9","11/4 1:00 ET","Baltimore",3,"BAL","Cleveland",8,"CLE",-3.5,44,"N","Y",2012-11-04,"1:00 PM",2012-11-04 13:00:00,"2012","3","8",25,15
"20121104_4_13",2012,"reg","9","11/4 1:00 ET","Houston",13,"HOU","Buffalo",4,"BUF",-11,48,"Y","N",2012-11-04,"1:00 PM",2012-11-04 13:00:00,"2012","13","4",21,9
"20121104_5_32",2012,"reg","9","11/4 1:00 ET","Washington",32,"WAS","Carolina",5,"CAR",-3,48,"Y","N",2012-11-04,"1:00 PM",2012-11-04 13:00:00,"2012","5","32",21,13
"20121104_6_31",2012,"reg","9","11/4 1:00 ET","Chicago",6,"CHI","Tennessee",31,"TEN",-5,43.5,"N","Y",2012-11-04,"1:00 PM",2012-11-04 13:00:00,"2012","6","31",51,20
"20121104_7_10",2012,"reg","9","11/4 1:00 ET","Denver",10,"DEN","Cincinnati",7,"CIN",-5,47.5,"N","Y",2012-11-04,"1:00 PM",2012-11-04 13:00:00,"2012","10","7",31,23
"20121105_22_26",2012,"reg","9","11/5 8:40 ET","New Orleans",22,"NO","Philadelphia",26,"PHI",-3,52.5,"Y","N",2012-11-05,"8:40 PM",2012-11-05 20:40:00,"2012","22","26",28,13
"20121108_14_15",2012,"reg","10","11/8 8:25 ET","Indianapolis",14,"IND","Jacksonville",15,"JAX",-3,43,"N","Y",2012-11-08,"8:25 PM",2012-11-08 20:25:00,"2012","14","15",27,10
"20121111_11_20",2012,"reg","10","11/11 1:00 ET","Detroit",11,"DET","Minnesota",20,"MIN",-3,46,"N","Y",2012-11-11,"1:00 PM",2012-11-11 13:00:00,"2012","20","11",34,24
"20121111_17_30",2012,"reg","10","11/11 1:00 ET","Tampa Bay",30,"TB","San Diego",17,"LAC",-3,46.5,"Y","N",2012-11-11,"1:00 PM",2012-11-11 13:00:00,"2012","30","17",34,24
"20121111_18_28",2012,"reg","10","11/11 4:25 ET","San Francisco",28,"SF","St. Louis",18,"LAR",-13.5,38,"Y","N",2012-11-11,"4:25 PM",2012-11-11 16:25:00,"2012","28","18",24,24
"20121111_19_31",2012,"reg","10","11/11 1:00 ET","Miami",19,"MIA","Tennessee",31,"TEN",-6.5,44,"Y","N",2012-11-11,"1:00 PM",2012-11-11 13:00:00,"2012","31","19",37,3
"20121111_2_22",2012,"reg","10","11/11 1:00 ET","Atlanta",2,"ATL","New Orleans",22,"NO",-2,53.5,"N","Y",2012-11-11,"1:00 PM",2012-11-11 13:00:00,"2012","22","2",31,27
"20121111_24_29",2012,"reg","10","11/11 4:05 ET","Seattle",29,"SEA","NY Jets",24,"NYJ",-5.5,38.5,"Y","N",2012-11-11,"4:05 PM",2012-11-11 16:05:00,"2012","29","24",28,7
"20121111_3_25",2012,"reg","10","11/11 1:00 ET","Baltimore",3,"BAL","Oakland",25,"OAK",-7.5,48,"Y","N",2012-11-11,"1:00 PM",2012-11-11 13:00:00,"2012","3","25",55,20
"20121111_4_21",2012,"reg","10","11/11 1:00 ET","New England",21,"NE","Buffalo",4,"BUF",-13.5,54,"Y","N",2012-11-11,"1:00 PM",2012-11-11 13:00:00,"2012","21","4",37,31
"20121111_5_10",2012,"reg","10","11/11 1:00 ET","Denver",10,"DEN","Carolina",5,"CAR",-3.5,46.5,"N","Y",2012-11-11,"1:00 PM",2012-11-11 13:00:00,"2012","10","5",36,14
"20121111_6_13",2012,"reg","10","11/11 8:30 ET","Chicago",6,"CHI","Houston",13,"HOU",-1,37.5,"Y","N",2012-11-11,"8:30 PM",2012-11-11 20:30:00,"2012","13","6",13,6
"20121111_7_23",2012,"reg","10","11/11 1:00 ET","NY Giants",23,"NYG","Cincinnati",7,"CIN",-4,47,"N","Y",2012-11-11,"1:00 PM",2012-11-11 13:00:00,"2012","7","23",31,13
"20121111_9_26",2012,"reg","10","11/11 4:25 ET","Dallas",9,"DAL","Philadelphia",26,"PHI",-2.5,44,"N","Y",2012-11-11,"4:25 PM",2012-11-11 16:25:00,"2012","9","26",38,23
"20121112_16_27",2012,"reg","10","11/12 8:40 ET","Pittsburgh",27,"PIT","Kansas City",16,"KC",-13,39.5,"Y","N",2012-11-12,"8:40 PM",2012-11-12 20:40:00,"2012","27","16",16,13
"20121115_4_19",2012,"reg","11","11/15 8:25 ET","Buffalo",4,"BUF","Miami",19,"MIA",-2.5,46,"Y","N",2012-11-15,"8:25 PM",2012-11-15 20:25:00,"2012","4","19",19,14
"20121118_1_2",2012,"reg","11","11/18 1:00 ET","Atlanta",2,"ATL","Arizona",1,"ARI",-9.5,43.5,"Y","N",2012-11-18,"1:00 PM",2012-11-18 13:00:00,"2012","2","1",23,19
"20121118_10_17",2012,"reg","11","11/18 4:25 ET","Denver",10,"DEN","San Diego",17,"LAC",-7.5,48,"Y","N",2012-11-18,"4:25 PM",2012-11-18 16:25:00,"2012","10","17",30,23
"20121118_11_12",2012,"reg","11","11/18 1:00 ET","Green Bay",12,"GB","Detroit",11,"DET",-3,53.5,"N","Y",2012-11-18,"1:00 PM",2012-11-18 13:00:00,"2012","12","11",24,20
"20121118_13_15",2012,"reg","11","11/18 1:00 ET","Houston",13,"HOU","Jacksonville",15,"JAX",-15.5,40.5,"Y","N",2012-11-18,"1:00 PM",2012-11-18 13:00:00,"2012","13","15",43,37
"20121118_14_21",2012,"reg","11","11/18 4:25 ET","New England",21,"NE","Indianapolis",14,"IND",-10,54.5,"Y","N",2012-11-18,"4:25 PM",2012-11-18 16:25:00,"2012","21","14",59,24
"20121118_18_24",2012,"reg","11","11/18 1:00 ET","St. Louis",18,"LAR","NY Jets",24,"NYJ",-3.5,38.5,"Y","N",2012-11-18,"1:00 PM",2012-11-18 13:00:00,"2012","24","18",27,13
"20121118_22_25",2012,"reg","11","11/18 4:05 ET","New Orleans",22,"NO","Oakland",25,"OAK",-6,55.5,"N","Y",2012-11-18,"4:05 PM",2012-11-18 16:05:00,"2012","22","25",38,17
"20121118_26_32",2012,"reg","11","11/18 1:00 ET","Washington",32,"WAS","Philadelphia",26,"PHI",-3.5,45.5,"Y","N",2012-11-18,"1:00 PM",2012-11-18 13:00:00,"2012","32","26",31,6
"20121118_3_27",2012,"reg","11","11/18 8:30 ET","Baltimore",3,"BAL","Pittsburgh",27,"PIT",-3,41,"N","Y",2012-11-18,"8:30 PM",2012-11-18 20:30:00,"2012","3","27",13,10
"20121118_5_30",2012,"reg","11","11/18 1:00 ET","Tampa Bay",30,"TB","Carolina",5,"CAR",-1,47,"N","Y",2012-11-18,"1:00 PM",2012-11-18 13:00:00,"2012","30","5",27,21
"20121118_7_16",2012,"reg","11","11/18 1:00 ET","Cincinnati",7,"CIN","Kansas City",16,"KC",-3,42,"N","Y",2012-11-18,"1:00 PM",2012-11-18 13:00:00,"2012","7","16",28,6
"20121118_8_9",2012,"reg","11","11/18 1:00 ET","Dallas",9,"DAL","Cleveland",8,"CLE",-7,43.5,"Y","N",2012-11-18,"1:00 PM",2012-11-18 13:00:00,"2012","9","8",23,20
"20121119_6_28",2012,"reg","11","11/19 8:40 ET","San Francisco",28,"SF","Chicago",6,"CHI",-3.5,34.5,"Y","N",2012-11-19,"8:40 PM",2012-11-19 20:40:00,"2012","28","6",32,7
"20121122_11_13",2012,"reg","12","11/22 12:30 ET","Houston",13,"HOU","Detroit",11,"DET",-3.5,48.5,"N","Y",2012-11-22,"12:30 PM",2012-11-22 12:30:00,"2012","13","11",34,31
"20121122_21_24",2012,"reg","12","11/22 8:20 ET","New England",21,"NE","NY Jets",24,"NYJ",-7,48,"N","Y",2012-11-22,"8:20 PM",2012-11-22 20:20:00,"2012","21","24",49,19
"20121122_9_32",2012,"reg","12","11/22 4:15 ET","Dallas",9,"DAL","Washington",32,"WAS",-3.5,47.5,"Y","N",2012-11-22,"4:15 PM",2012-11-22 16:15:00,"2012","32","9",38,31
"20121125_1_18",2012,"reg","12","11/25 4:25 ET","Arizona",1,"ARI","St. Louis",18,"LAR",-1.5,36,"Y","N",2012-11-25,"4:25 PM",2012-11-25 16:25:00,"2012","18","1",31,17
"20121125_10_16",2012,"reg","12","11/25 1:00 ET","Denver",10,"DEN","Kansas City",16,"KC",-10.5,42,"N","Y",2012-11-25,"1:00 PM",2012-11-25 13:00:00,"2012","10","16",17,9
"20121125_12_23",2012,"reg","12","11/25 8:30 ET","NY Giants",23,"NYG","Green Bay",12,"GB",-3,51,"Y","N",2012-11-25,"8:30 PM",2012-11-25 20:30:00,"2012","23","12",38,10
"20121125_15_31",2012,"reg","12","11/25 1:00 ET","Tennessee",31,"TEN","Jacksonville",15,"JAX",-3.5,45,"N","Y",2012-11-25,"1:00 PM",2012-11-25 13:00:00,"2012","15","31",24,19
"20121125_19_29",2012,"reg","12","11/25 1:00 ET","Seattle",29,"SEA","Miami",19,"MIA",-3,37.5,"N","Y",2012-11-25,"1:00 PM",2012-11-25 13:00:00,"2012","19","29",24,21
"20121125_2_30",2012,"reg","12","11/25 1:00 ET","Atlanta",2,"ATL","Tampa Bay",30,"TB",-1,51,"N","Y",2012-11-25,"1:00 PM",2012-11-25 13:00:00,"2012","2","30",24,23
"20121125_22_28",2012,"reg","12","11/25 4:25 ET","San Francisco",28,"SF","New Orleans",22,"NO",-2.5,50.5,"N","Y",2012-11-25,"4:25 PM",2012-11-25 16:25:00,"2012","28","22",31,21
"20121125_3_17",2012,"reg","12","11/25 4:05 ET","Baltimore",3,"BAL","San Diego",17,"LAC",-1,47,"N","Y",2012-11-25,"4:05 PM",2012-11-25 16:05:00,"2012","3","17",16,13
"20121125_4_14",2012,"reg","12","11/25 1:00 ET","Indianapolis",14,"IND","Buffalo",4,"BUF",-2,51,"Y","N",2012-11-25,"1:00 PM",2012-11-25 13:00:00,"2012","14","4",20,13
"20121125_6_20",2012,"reg","12","11/25 1:00 ET","Chicago",6,"CHI","Minnesota",20,"MIN",-6.5,38.5,"Y","N",2012-11-25,"1:00 PM",2012-11-25 13:00:00,"2012","6","20",28,10
"20121125_7_25",2012,"reg","12","11/25 1:00 ET","Cincinnati",7,"CIN","Oakland",25,"OAK",-7.5,50,"Y","N",2012-11-25,"1:00 PM",2012-11-25 13:00:00,"2012","7","25",34,10
"20121125_8_27",2012,"reg","12","11/25 1:00 ET","Pittsburgh",27,"PIT","Cleveland",8,"CLE",-1,33.5,"N","Y",2012-11-25,"1:00 PM",2012-11-25 13:00:00,"2012","8","27",20,14
"20121126_5_26",2012,"reg","12","11/26 8:40 ET","Carolina",5,"CAR","Philadelphia",26,"PHI",-3,41.5,"N","Y",2012-11-26,"8:40 PM",2012-11-26 20:40:00,"2012","5","26",30,22
"20121129_2_22",2012,"reg","13","11/29 8:25 ET","Atlanta",2,"ATL","New Orleans",22,"NO",-3.5,54.5,"Y","N",2012-11-29,"8:25 PM",2012-11-29 20:25:00,"2012","2","22",23,13
"20121202_1_24",2012,"reg","13","12/2 1:00 ET","NY Jets",24,"NYJ","Arizona",1,"ARI",-6.5,37,"Y","N",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","24","1",7,6
"20121202_10_30",2012,"reg","13","12/2 4:05 ET","Denver",10,"DEN","Tampa Bay",30,"TB",-8,50,"Y","N",2012-12-02,"4:05 PM",2012-12-02 16:05:00,"2012","10","30",31,23
"20121202_11_14",2012,"reg","13","12/2 1:00 ET","Detroit",11,"DET","Indianapolis",14,"IND",-7,51.5,"Y","N",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","14","11",35,33
"20121202_12_20",2012,"reg","13","12/2 1:00 ET","Green Bay",12,"GB","Minnesota",20,"MIN",-7.5,47,"Y","N",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","12","20",23,14
"20121202_13_31",2012,"reg","13","12/2 1:00 ET","Houston",13,"HOU","Tennessee",31,"TEN",-7,47.5,"N","Y",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","13","31",24,10
"20121202_18_28",2012,"reg","13","12/2 1:00 ET","San Francisco",28,"SF","St. Louis",18,"LAR",-7.5,41,"N","Y",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","18","28",16,13
"20121202_19_21",2012,"reg","13","12/2 1:00 ET","New England",21,"NE","Miami",19,"MIA",-7.5,51,"N","Y",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","21","19",23,16
"20121202_3_27",2012,"reg","13","12/2 4:25 ET","Baltimore",3,"BAL","Pittsburgh",27,"PIT",-7,37,"Y","N",2012-12-02,"4:25 PM",2012-12-02 16:25:00,"2012","27","3",23,20
"20121202_4_15",2012,"reg","13","12/2 1:00 ET","Buffalo",4,"BUF","Jacksonville",15,"JAX",-6,41.5,"Y","N",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","4","15",34,18
"20121202_5_16",2012,"reg","13","12/2 1:00 ET","Carolina",5,"CAR","Kansas City",16,"KC",-5.5,41.5,"N","Y",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","16","5",27,21
"20121202_6_29",2012,"reg","13","12/2 1:00 ET","Chicago",6,"CHI","Seattle",29,"SEA",-3,37,"Y","N",2012-12-02,"1:00 PM",2012-12-02 13:00:00,"2012","29","6",23,17
"20121202_7_17",2012,"reg","13","12/2 4:25 ET","San Diego",17,"LAC","Cincinnati",7,"CIN",0,46,"Y","N",2012-12-02,"4:25 PM",2012-12-02 16:25:00,"2012","7","17",20,13
"20121202_8_25",2012,"reg","13","12/2 4:25 ET","Cleveland",8,"CLE","Oakland",25,"OAK",-2.5,39.5,"N","Y",2012-12-02,"4:25 PM",2012-12-02 16:25:00,"2012","8","25",20,17
"20121202_9_26",2012,"reg","13","12/2 8:30 ET","Dallas",9,"DAL","Philadelphia",26,"PHI",-10.5,44.5,"Y","N",2012-12-02,"8:30 PM",2012-12-02 20:30:00,"2012","9","26",38,33
"20121203_23_32",2012,"reg","13","12/3 8:40 ET","NY Giants",23,"NYG","Washington",32,"WAS",-3,50.5,"N","Y",2012-12-03,"8:40 PM",2012-12-03 20:40:00,"2012","32","23",17,16
"20121206_10_25",2012,"reg","14","12/6 8:25 ET","Denver",10,"DEN","Oakland",25,"OAK",-10,47,"N","Y",2012-12-06,"8:25 PM",2012-12-06 20:25:00,"2012","10","25",26,13
"20121209_1_29",2012,"reg","14","12/9 4:25 ET","Seattle",29,"SEA","Arizona",1,"ARI",-10.5,36,"Y","N",2012-12-09,"4:25 PM",2012-12-09 16:25:00,"2012","29","1",58,0
"20121209_11_12",2012,"reg","14","12/9 8:30 ET","Green Bay",12,"GB","Detroit",11,"DET",-6,49.5,"Y","N",2012-12-09,"8:30 PM",2012-12-09 20:30:00,"2012","12","11",27,20
"20121209_14_31",2012,"reg","14","12/9 1:00 ET","Indianapolis",14,"IND","Tennessee",31,"TEN",-3.5,47,"Y","N",2012-12-09,"1:00 PM",2012-12-09 13:00:00,"2012","14","31",27,23
"20121209_15_24",2012,"reg","14","12/9 1:00 ET","NY Jets",24,"NYJ","Jacksonville",15,"JAX",-3,39,"N","Y",2012-12-09,"1:00 PM",2012-12-09 13:00:00,"2012","24","15",17,10
"20121209_17_27",2012,"reg","14","12/9 1:00 ET","Pittsburgh",27,"PIT","San Diego",17,"LAC",-7.5,38,"Y","N",2012-12-09,"1:00 PM",2012-12-09 13:00:00,"2012","17","27",34,24
"20121209_19_28",2012,"reg","14","12/9 4:05 ET","San Francisco",28,"SF","Miami",19,"MIA",-11,38.5,"Y","N",2012-12-09,"4:05 PM",2012-12-09 16:05:00,"2012","28","19",27,13
"20121209_2_5",2012,"reg","14","12/9 1:00 ET","Atlanta",2,"ATL","Carolina",5,"CAR",-3.5,47,"N","Y",2012-12-09,"1:00 PM",2012-12-09 13:00:00,"2012","5","2",30,20
"20121209_22_23",2012,"reg","14","12/9 4:25 ET","NY Giants",23,"NYG","New Orleans",22,"NO",-4.5,52.5,"Y","N",2012-12-09,"4:25 PM",2012-12-09 16:25:00,"2012","23","22",52,27
"20121209_26_30",2012,"reg","14","12/9 1:00 ET","Tampa Bay",30,"TB","Philadelphia",26,"PHI",-7,48,"Y","N",2012-12-09,"1:00 PM",2012-12-09 13:00:00,"2012","26","30",23,21
"20121209_3_32",2012,"reg","14","12/9 1:00 ET","Washington",32,"WAS","Baltimore",3,"BAL",-2,48,"Y","N",2012-12-09,"1:00 PM",2012-12-09 13:00:00,"2012","32","3",31,28
